text,label
"This happy-go-luck 1939 military swashbuckler, based rather loosely on Rudyard Kipling's memorable poem as well as his novel ""Soldiers Three,"" qualifies as first-rate entertainment about the British Imperial Army in India in the 1880s. Cary Grant delivers more knock-about blows with his knuckled-up fists than he did in all of his movies put together. Set in faraway India, this six-fisted yarn dwells on the exploits of three rugged British sergeants and their native water bearer Gunga Din (Sam Jaffe) who contend with a bloodthirsty cult of murderous Indians called the Thuggee. Sergeant Archibald Cutter (Cary Grant of ""The Last Outpost""), Sergeant MacChesney (Oscar-winner Victor McLaglen of ""The Informer""), and Sergeant Ballantine (Douglas Fairbanks, Jr. of ""The Dawn Patrol""), are a competitive trio of hard-drinking, hard-brawling, and fun-loving Alpha males whose years of frolic are about to become history because Ballantine plans to marry Emmy Stebbins (Joan Fontaine) and enter the tea business. Naturally, Cutter and MacChesney drum up assorted schemes to derail Ballentine's plans. When their superiors order them back into action with Sgt. Bertie Higginbotham (Robert Coote of ""The Sheik Steps Out""), Cutter and MacChesney drug Higginbotham so that he cannot accompany them and Ballantine has to replace him. Half of the fun here is watching the principals trying to outwit each other without hating themselves. Director George Stevens celebrates the spirit of adventure in grand style and scope as our heroes tangle with an army of Thuggees. Lenser Joseph H. August received an Oscar nomination for his outstanding black & white cinematography.",1
"I firmly believe that the best Oscar ceremony in recent years was in 2003 for two reasons: <br /><br />1 ) Host Steve Martin was at his most wittiest: "" I saw the teamsters help Michael Moore into the trunk of his limo "" and "" I'll better not mention the gay mafia in case I wake up with a poodle's head in my bed "" <br /><br />2 ) Surprise winners: No one had Adrien Brody down for best actor ( Genuine applause ) or Roman Polanski for best director ( Genuine jeers and boos ) but they won <br /><br />Last year's award ceremony wasn't too bad but there was little in the way of surprises and I was happy to see RETURN OF THE KING sweep the awards even if it wasn't the best in the trilogy ( FELLOWSHIP was much better )but what let the BBC coverage down was Jonathan Ross getting a few of his sycophantic mates round and pretending they were hilarious when they were anything but . So when I heard Sky were doing the coverage for British TV I was expecting Barry Norman and Mark Kermode to be doing the links , but instead we ended up with Jamie Theakston and Sharon Osbourne ! Oh gawd if British TV are desperate for film critics ( Obviously they are ) I'm sure both Bob The Moo and Theo Robertson will happily fly over to LA to give their honest opinions on the winners and losers <br /><br />Chris Rock wasn't too bad , but he's no Steve Martin while the location seemed to resemble a sports hall with seats put in ! Not much of a glitzy arena in my opinion . The main problem I had with the ceremony was the format with the "" minor "" Oscars handed out to the winners who were sitting in their seats ! There's no such thing as a "" minor "" Oscar and just because the award is for Best Animated Short or Best Costume Design they're as well deserved as Best Picture or Best Director . All the winners should be allowed to march up to the podium . What a bunch of arrogant snobs the Academy are becoming and I quite agree with the comments that this format is disgraceful and if it wasn't for the surprises this could possibly have been the worst ceremony in history . As for the awards themselves <br /><br />Best Supporting Actress - Cate Blanchett . No great surprise for a competitive category <br /><br />Best Supporting Actor - Morgan Freeman . No real complaints since Freeman is one of America's greatest living character actors <br /><br />Best Actor - Jamie Foxx . Most predictable award of the night . Yawn <br /><br />Best Actress - Hilary Swank . Major surprise since everyone thought Annette Benning was going to win simply down to academy politics but Swank did deserve it and gave the best speech of the night <br /><br />Best Director - Clint Eastwood . Major surprise since everyone thought Scorsese was going to get the award simply because he'd never won one . Actually I'm glad about this because if he didn't deserve it for TAXI DRIVER , RAGING BULL or GOODFELLAS he didn't deserve it for THE AVIATOR <br /><br />Best Film - MILLION DOLLAR BABY . Again another major surprise since everyone thought the academy would split the awards for best director and best picture while I thought the Hollywood friendly plot of THE AVIATOR would have made it a dead cert for Best Picture while MDB's controversial subject matter would have turned a lot of voters off <br /><br />What these awards perhaps illustrate is that this year the voters have decided to ignore Oscar politics and genuinely give out awards to people who deserve it something they haven't done in the past , I mean A BEAUTIFUL MIND beating THE FELLOWSHIP OF THE RING for gawd's sake ! And long may the academy vote with their heads instead of their hearts",0
"I saw this film at the Toronto Film Festival, where it received a standing ovation! This film tells a story that to my knowledge has never been told before--namely about the Rosenstrasse (a street in Berlin)uprising of German gentile women who were married to Jews at the end of the Second World War. As such, it is a unique story, and what's more, is the only film about the Holocaust that I have ever seen that shows that there were GOOD Germans (the helping family in ""Anne Frank"" for instance was Dutch) who did NOT support the Nazis, and, in fact, had the fortitude to stand up against their own country's immorality and brutality during the Nazi regime, at the risk of their very lives. The acting is great across the board, the framing story in New York interesting and intricate, the direction from Von Trotta masterful in every scene, and the production values, including the gorgeous cinematography, outstanding. Of course the family in New York could be speaking German. Many immigrants in this country choose to speak in their native tongue with their family--a common occurrence. So that criticism is unwarranted. To say more would spoil the experience. The film is long, but I did not look at my watch once. I am hoping this film gets some distribution is North America, for not only is this film a masterpiece, but it can actually help heal any animosity people have towards the Germans because of their support of Hitler. If this film is playing in your area, I URGE YOU TO SEE IT! You will be glad you did!",1
"Like all cult TV shows, there is a group of people who love The Twilight Zone so much that they rate practically every episode like they are the greatest shows EVER. While several of them are indeed wonderful classics, the truth is for every great episode, there were several that were mediocre and at least one that stank. However, like die-hard Trekkies, these Zone lovers insist that all of them are gold. In fact, this is what initially got me to review some individual episodes of a couple cult series instead of the movies I usually watch.<br /><br />While this isn't the worst episode ever made nor is it among the very worst, it is poor by any reasonable standard. A widow watches a long procession of Civil War soldiers going past her home. In the end, a very unexpected twist is revealed and there isn't a whole lot of excitement or suspense here.",0
"Hines and Goforth, the perpetrators of this crime, begin on the wrong foot first step, by assuming that Wells wrote Gothic horror and that all of his lines are meant to be taken seriously. That simply isn't true. Wells was very much an inheritor of the Enlightenment, and his main concern was that Victorian self-satisfaction might leave the British unprepared for the world the new technology could produce - both the good and the bad.<br /><br />Two terrible consequences follow - the protagonist is portrayed as a wimpy screamer (I was reminded of Fay Wray in the original King Kong), rather than a man struggling to live out the ironies of an unbelievable catastrophe; and the dialog reeks of 'Victorianisms' uttered seriously that Welles clearly meant to be taken tongue in cheek.<br /><br />All of this looks suspiciously like Ed Wood with an enormous budget to waste on CGI effects - which by the way are so poorly accomplished, the Warner Bros. cartoon factory of the 1940s could have done a better job. (Gobs of spattered blood looked like red balloons, I expected them to float away any minute.) Think The Yellow Submarine as done by the old EC Comics.<br /><br />Worse yet is the loss of theme, which robs the film of any reason to exist. Although the makers of this film return the story to its Victorian era, they utterly miss the uncanny way Wells' story predicted many of the horrors of the First World War - a fact not unnoticed by Wells himself, who, after the war, reworked the theme in The Shape of Things to Come.<br /><br />Without any theme, all we have here are a lot of people running around getting blasted into cartoon balloons, when they're not trying out for a high school production of a drunken student's rewrite of Macbeth.<br /><br />Really, this is the worst, most senseless piece of drivel I have suffered through since a friend talked me into seeing the Eastern European cartoon ""Fantastic Planet"" thirty years ago. That film was so pretentiously dull, my friend and I and two total strangers gave up ridiculing it about half-way through, and sat near the screen playing cards, using the movie as light by which to see the cards - its only usefulness, as far as any of us could tell.<br /><br />But I already have electric lighting in my apartment, so I didn't need this put-down of Wells for anything.<br /><br />Do not avoid this film - steal every copy you can (don't pay a cent) and burn each and every one of them. God in his wisdom created us just for this purpose.",0
"Boy this movie had me fooled. I honestly thought it would be a campy horror film with absolutely no humor in it whatsoever, boy I got the cold shoulder that time. This movie was, and I'm truthful, pretty damn good. It was not scary at all but the campiness and the sly humor really mad this movie interesting. Some to the horrible acting and cliché killings were so painful to watch, I almost laughed at how bad it was, but to some extent I enjoyed it. The killings all vaguely relate to snow sports and Christmas, which made things more intriguing. The POV camera angles were awesome.<br /><br />The movie is about a viscous killer who dies in a car accident collision with a chemical truck while being transported to prison. He is later resurrected in that very same chemical with snow spliced into the mixture. These were the ingredients chosen to make the perfect killer snowman. He than takes his revenge, as the snowman, on the police officer who convicted him.<br /><br />This movie had such bad acting, with the exception of Christopher Allport, that is was funny. I will say that I am also pretty disappointed that this movie was not a horror, but in fact a dark sitcom. They had a great story with a good plot but it wasn't executed right. All in all I like the movie at first but now it is really annoying. But this movie is way better and darker than the sequel.",0
"Young Warriors (1983) <br /><br />While this is a deeply flawed (and in some ways idiotic) movie, the way it continually defies expectations makes it decent viewing for the adventurous sleaze fan.<br /><br />Meet yuppie college student Kevin and his gang of lovable frat boy buddies. In what starts out as a particularly egregious teen sex comedy, we follow this bunch of jerk-offs and their antics, which involve, among other things, making pledges tie bricks to their genitals. The movie abruptly shifts gears when Kevin's high school freshman sister is brutally raped and beaten into a coma by a gang of bikers who apparently have nothing better to do. When she dies in the hospital, Kevin vows revenge, much to the chagrin of his detective father.<br /><br />So far, we've gone from Porky's-lite, through Last House On The Left territory, into what is apparently shaping up to be your typical urban vigilante revenge flick. However, Kevin and his gang's portrayal goes from vaguely sympathetic until they become kill-crazed lunatics. It's to the film's credit that it doesn't glamorize the fascist anti-crime rhetoric that Kevin continually spouts, while still making it understandable that he would feel the way he does.<br /><br />The mood goes from lighthearted to grimy and downbeat very quickly, and by the end it's so over the top and exploitative that it'll leave you incredulous. And that's the strength of this film. You never know what to expect next.<br /><br />At over 100 minutes, it's a little lengthy for this kind of fare, but you won't get bored. Poorly acted for the most part, with cardboard cutouts for characters and some particularly ludicrous situations and rather stupid dialogue, this won't be topping anyone's list of forgotten classics anytime soon. I got a kick out of it though, and I'm sure anyone reading this knows if they're up for it.",1
"I realize most people don't know who Solomon Kane is and that the film is pitched at that much larger audience. But then why bother to call it ""Solomon Kane"" in the first place when the name has no marketable value? The characters certainly has NOTHING whatsoever to do with the R.E. Howard character. Except he has a big hat. That's where the resemblance ends.<br /><br />It's always a bad sign when any superhero/fantasy/sci-fi movie lingers over an origin story, but when you invent one whole cloth like this for a character who didn't have one at all, you've already missed the point completely. Kane is no longer even the fanatical Christian warrior of the stories, but rather a formerly bad guy who is trying to save his soul (this part is in the opening scene).<br /><br />With the most basic character elements changed or simply ignored, the use of the name Solomon Kane is simply perplexing. Is it just so they can say ""From the creator of Conan"" and hope to plug into a budding franchise if the new ""Conan"" movie gets off the ground? Ignoring the complete departure from the stories, the movie is competent if utterly generic for the first half but then devolves into sheer stupidity in the climactic scene which involves multiple super baddies (think three ""boss levels"" at the same time), none of whom is the least bit interesting or menacing.<br /><br />If I wasn't a Kane fan who was disappointed that they completely ignored the source material, I'd probably give the film a 3 or 4 instead of a 1. Even for the (majority of) viewers who will come into this knowing nothing about Kane, it's pretty thin gruel.",0
"Superb movie. Very good photography of 1969/70 Bolton, which seems now to be a different world. Thoughtful and an excellent dramatisation and production. James Mason a real first class star. It is and I would agree with the above comment that this movie is a national treasure.",1
"Okay, I'm not going to critique this film in depth. I note the many elogious reviews in advance of me, and as I generally like Maria de Medeiros, I have been long hesitant to make a disparaging comment - and in such fashion nearly a year has passed. But each time I see that DVD on my shelf, I sense an inner groan. Anyway, let the elogious voices override me! But for other cinephiles like me - beware.<br /><br />Expressed in simplest and gentlest terms, here's my stance:<br /><br />The political turmoil and overthrow providing the backdrop for this film also served as a backdrop for a certain period of my life - via newspapers I read daily in my local middle-European pub. At that time, I followed the newsreports, but never fully grasped what the heck was transpiring. The reporters tended to report either in non-partisan terms, or with a conservatism which frowned upon any groups disturbing the peace or fomenting rebellion against the establishment. Those were times when other winds of unrest swirled through Paris, Berlin, Prague, and various places in the U.S., all of whose issues I understand clearly at the time - but dictatorship or not, my papers tended to treat the govermentment of Portugal simply as the establishment - not as a well-fleshed out ""evil empire"", to use flippant Star War terms.<br /><br />So, week after week, I read of disturbances, but never found an intelligent editorial that might provide the history behind them, or evaluate the practices and social-economic impacts of the dictatorship, etc.<br /><br />So, in purchasing this film, I had at least two hopes: to finally understand the details leading up to the social unrest, and to enjoy a well-conceived drama. This film gave me neither.<br /><br />The film presupposes that viewers already have ample knowledge and deep emotions regarding the historical facts. And the drama - well, as I said, I want to encourage Maria de Medeiros and the Portugues film industry, but - it was trite and shallow.<br /><br />I obtained my copy of the DVD from France - ""Selection Official Cannes 2000 - Un Certain Regard"". The box shows smiling clean-shaven actors, the lead giving the victory sign in a fashion that reminds me more of the Playboy bunny. After seeing the work, I wondered what the French could have thought of it - though as a shallow piece of ""cinema verite'"" with sensitive ethnic content, I can understand their natural inclination to praise it for its ""honesty"" but...<br /><br />Look at the back of the box: ""Un regard chaleuruex sur la Revolution"" - a warm regard? Try describing Allende's overthrown and murder with a a ""warm regard""! Try it with Czechoslovakia in 1968! Try it with the whole line-up of overthrows, and civil rebellions!<br /><br />Another review: Maria de Medeiros a renoue' avec son pays, son enfance et son histoire."" Rubbish, rubbish, rubbish! At least for me.<br /><br />I love Portugal. In all of Europe, Lisbon, Barcelona and Prague are my favorite cities. But my love for a city and a country doesn't flesh out a vacuous film. I'll hang on to my ancient VHS tapes of Capas Negras and A Cancao de Lisboa - meanwhile, I'm stuck with a zone 2 by the above title that might as well go in the trash.",0
"The chemistry between Sally Hawkins and Elaine Cassidy was incredible. They were thoroughly convincing and genuinely likable in their roles. Imelda Staunton played the conniving Mrs. Sucksby brilliantly. Despite the fact that she was a dastardly opportunist, she somehow managed to have you sympathizing with her in the end. Rupert Evans played the slime-ball gentleman with sheer charm and snark. He was a scene stealer. The story itself was very unique, as was the manner in which it was told. The Victorian England setting featuring two lesbian lead characters was intriguing and delightful. There were some fantastic and unexpected twists and turns that really kept the audience engaged in the story. A wonderful cast and excellent story made this film superb.",1
"Fairly good romantic comedy in which I don't think I've ever seen Meg looking any cuter. All the players did a good job at keeping this a lively romp. Of course, in the real world no genius mathematician would even glance at some grease monkey, but that is why I love romantic comedies....one can just totally forget reality and have a good time. Nice film. Damn, Meg is a babe, eh?",1
"I saw this movie in the theater when I was 14 and it changed my life. I immediately cut off my hair and began buying all of the records of the bands in the movie. These were some of the seminal bands of L.A. punk rock caught on film at the peak of their powers. Bands like Black Flag (pre-Rollins), Circle Jerks, Fear, X, and the Germs have few equals in the history of punk music. I can't believe this film has never been put out on video or DVD. Great movie for fans of punk rock.",1
"In all, it took me three attempts to get through this movie. Although not total trash, I've found a number of things to be more useful to dedicate my time to, such as taking off my fingernails with sandpaper.<br /><br />The actors involved have to feel about the same as people who star in herpes medication commercials do; people won't really pay to see either, the notoriety you earn won't be the best for you personally, but at least the commercials get air time.<br /><br />The first one was bad, but this gave the word bad a whole new definition, but it does have one good feature: if your kids bug you about letting them watch R-rated movies before you want them to, tie them down and pop this little gem in. Watch the whining stop and the tears begin. ;)",0
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.",0
"Story of Ireland in the 70/s. This film is a beautiful reconstruction of small time Ireland in the 1970/s. All the gang are there see below. Master Boyle , The Boys , The Cannon , SP O'Donnell , Senator Doogan's Daugter , Rose , Agnes , Maura and Una. See this film.Feel Ireland as it was.<br /><br />",1
"Um... Okay, I guess I get the whole shaky-cam, gorilla-style filming technique but unfortunately I think a gorilla could have made a better movie... This thing was just a complete mess from the get go. Bad acting, bad directing, bad story and horrific cinematography. How this piece of garbage was released I will never know, but it has and unfortunately I watched it. Filmed on location in Tennessee by the directing team of Greg Swinson and Ryan Thiessen (Harry and Lloyd), ""Five Across The Eyes"" I'm assuming is supposed to resemble a ""Blair Witch"" type film but falls short... Okay it nose dives off a cliff. I was actually embarrassed for these young women, whom I'm sure were promised Hollywood stardom, but ended up in this dung heap. The dialog is ridiculous, and actually aggravates you as you listen to it. How this is supposed to be a horror flick is another mystery, as there is nothing even remotely scary about it, except for the fact that I watched it... Try this one on for size: There is 5 of you and 1 of her, do the math and beat her ass... ""The End"". Saddly it went on (and on) for 95 more minutes of mind-numbing stupidity...<br /><br />I saw it for free, and wanted my money back.",0
"With this movie being the only Dirty Harry movie which Clint Eastwood not only stars, but produces and directs as well, you know it's got to be good. Although some say that The Enforcer is the best out of the series, I completely disagree. In my opinion, apart from the original Dirty Harry, Sudden Impact and Magnum Force are the only two worthy of being in the series. Although The Enforcer is an alright film with a couple of good action sequences, it doesn't get the dirty and gritty impact that the other three films do. This film captures all the excitement that makes a Clint Eastwood film good, and it's got the quotes that make a Dirty Harry film good. In Diry Harry it's ""..Well do ya, punk?""; in Magnum Force ""A man's got to know his limitations"" ; and in this it's ""Go ahead. Make my day."" Also in this film it's nice to see a change of scenery, as you get a bit tired of seeing the same old San Fransisco streets in the other films in the series. With great acting by Clint Eastwood and co-star Sandra Locke, and good directing by Clint, this is in my opinion the best Dirty Harry sequel ever.",1
"Child death and horror movies will always remain a sensitive & controversial combination and therefore it is my personal opinion that every movie that shows the courage to revolve on this topic should receive some extra attention from horror fans. Of course, like in the case of ""Wicked Little Things"", controversial themes don't always guarantee a good film. Despite the potentially interesting plot, the atmospheric setting and the involvement of video-nasty director J.S. Cardone (""The Slayer""), this is an uninspired and cliché-ridden film that couldn't offer a single fright or shock. After losing their husband and father, the remaining Tunny women (mother Karen and her daughters Sarah and Emma) move to a small and remote Pennsylvanian mountain town where they inherited an old, ramshackle mansion. Their new home is dangerously close to the old mine ruins where dozens of innocent children tragically lost their lives in 1913. Strange things start to happen, like young Emma befriending an (imaginary?) girl who used to live in their house, and the eerie locals seem to keep secrets from Karen and her daughters. Quickly turns out that the undead children still leave their mine-graves at night to seek vengeance on the descendants of the mine's owner Mr. Carlton, who was responsible for their deaths. ""Wicked Little Things"" is rather tame and extremely predictable. The script shamelessly serves one dreadful cliché after the other, like car wheels stuck in the mud at crucial times, malfunctioning flashlights and horridly broken dolls. There's very little suspense, even less gore and the make-up effects are disappointingly weak. The zombified children don't look menacing at all. Actually, they all look like miniature versions of Marilyn Manson, with their black outfits, pale faces and dark eyes. The excitement-free finale is stupid and just as derivative as the rest of this pointless production. Lori Heuring is thoroughly unimpressive in her leading role as the mother, but Scout Taylor-Compton (currently a big star thanks to the ""Halloween"" remake) and young Chloe Moretz are adequate as the daughters.",0
"As far as I know I've seen most of Lucio Fulci's films, with the exception of some later ones that are popping up on DVD now, and I would have to say this was his best ""pre-zombie"" offering. In fact it beats out his later movies hands-down. This is a tale of superstition and suspicion in a small Italian town out in the middle of nowhere, where young boys are dying mysteriously. It's no mystery how they died, I guess, it's more who's doing it. Is it a woman that the townspeople have always considered a witch? Is it a young woman that lives in a fancy modern house on the outskirts of town, who used to do a lot of drugs? Is it the village idiot, who gets nabbed early on because of being in the wrong place at the wrong time? You'll only know if you watch, and watch you should, for this is a top-notch mystery thriller, or should I say, a ""giallo"". I've seen this before but it's been a long time and upon a second viewing it was still as powerful as the first time. For those of you that only know Lucio Fulci for his zombie flicks, well, open your minds to this because it's well worth seeing and while the ""monsters"" in this are human, they're as nasty as anything dredged up in his later films. 9 out of 10 stars, see it! Please....",1
"Woof! Pretty boring, and they might as well have shot it in black and white, it was so colorless.<br /><br />The movie starts with rolling text explaining cryogenics, and asking whether god or Satan is behind it. There are some protests outside a cryogenics lab. Some people rob a bank, and many of the robbers and guards get shot. The father of one of the robbers (I think) arranges to have his son frozen. There's a lot of jumping around in the beginning from scene to scene introducing characters without us knowing how they relate.<br /><br />There's a power outage, and the cannisters containing the frozen people get struck by lightning, and they emerge as zombies. They're all wearing silver mylar-like suits, and their skin is dark green and wrinkled (no idea why they look so bad - being frozen evidently didn't preserve their looks), and they have silver eyes. They go around killing people, sometimes lurching like zombies, sometimes moving like normal people.<br /><br />Linda Blair keeps showing up every once in a while, to what purpose I'm not really sure. I think her character works at the cryogenics lab, but she's not very important to the plot, and her role is very small.<br /><br />The movie ends with some freeze frames with text captions that tell us what happened to the characters next, which are pretty silly.",0
